car_id,company,model,year,kilometers_driven,fuel_type,transmission,owner,car_condition,insurance_status,previous_accidents,num_doors,engine_size,power,Price,city,emission_norm,insurance_eligible,maintenance_level,predicted_price,listing_type,is_certified,price_with_gst,is_synthetic
,Mahindra,Mahindra Scorpio W,2023,34064,CNG,,,,,,,,,479542.68,,,,,,,,604223.78,1.0
,Mahindra,Mahindra Scorpio W,2023,34064,LPG,,,,,,,,,393926.01,,,,,,,,496346.77,1.0
,Mahindra,Mahindra Scorpio W,2023,33343,Hybrid,,,,,,,,,533731.95,,,,,,,,672502.26,1.0
,Mahindra,Mahindra Scorpio W,2023,32645,EV,,,,,,,,,561682.19,,,,,,,,707719.56,1.0
,Mahindra,Mahindra Scorpio W,2024,32024,Petrol,,,,,,,,,437711.21,,,,,,,,560270.35,1.0
,Mahindra,Mahindra Scorpio W,2024,31680,CNG,,,,,,,,,413885.04,,,,,,,,529772.85,1.0
,Mahindra,Mahindra Scorpio W,2024,31680,LPG,,,,,,,,,382182.25,,,,,,,,489193.28,1.0
,Mahindra,Mahindra Scorpio W,2024,31343,Hybrid,,,,,,,,,522312.19,,,,,,,,668559.6,1.0
,Mahindra,Mahindra Scorpio W,2024,31013,EV,,,,,,,,,570152.9,,,,,,,,729795.71,1.0
,Mahindra,Mahindra Scorpio W,2025,29462,Petrol,,,,,,,,,482809.09,,,,,,,,617995.64,1.0
,Mahindra,Mahindra Scorpio W,2025,29462,CNG,,,,,,,,,478778.63,,,,,,,,612836.65,1.0
,Mahindra,Mahindra Scorpio W,2025,29462,LPG,,,,,,,,,382323.45,,,,,,,,489374.02,1.0
,Mahindra,Mahindra Scorpio W,2025,29462,Hybrid,,,,,,,,,579873.12,,,,,,,,742237.59,1.0
,Mahindra,Mahindra Scorpio W,2025,29462,EV,,,,,,,,,564006.26,,,,,,,,721928.02,1.0
,Mahindra,Mahindra TUV300 T4,2019,43148,Petrol,,,,,,,,,1296888.3,,,,,,,,1530328.19,1.0
,Mahindra,Mahindra TUV300 T4,2019,40438,CNG,,,,,,,,,1245141.73,,,,,,,,1469267.24,1.0
,Mahindra,Mahindra TUV300 T4,2019,40438,LPG,,,,,,,,,1036211.74,,,,,,,,1222729.85,1.0
,Mahindra,Mahindra TUV300 T4,2019,37925,Hybrid,,,,,,,,,1530182.9,,,,,,,,1805615.83,1.0
,Mahindra,Mahindra TUV300 T4,2019,35592,EV,,,,,,,,,1576487.33,,,,,,,,1860255.05,1.0
,Mahindra,Mahindra TUV300 T4,2020,39696,Petrol,,,,,,,,,1339182.01,,,,,,,,1607018.41,1.0
,Mahindra,Mahindra TUV300 T4,2020,37608,CNG,,,,,,,,,1217451.49,,,,,,,,1460941.78,1.0
,Mahindra,Mahindra TUV300 T4,2020,37608,LPG,,,,,,,,,1274734.76,,,,,,,,1529681.71,1.0
,Mahindra,Mahindra TUV300 T4,2020,35649,Hybrid,,,,,,,,,1438622.77,,,,,,,,1726347.33,1.0
,Mahindra,Mahindra TUV300 T4,2020,33812,EV,,,,,,,,,1511168.49,,,,,,,,1813402.19,1.0
,Mahindra,Mahindra TUV300 T4,2021,36521,Petrol,,,,,,,,,1252115.74,,,,,,,,1527581.2,1.0
,Mahindra,Mahindra TUV300 T4,2021,34975,CNG,,,,,,,,,1156804.8,,,,,,,,1411301.86,1.0
,Mahindra,Mahindra TUV300 T4,2021,34975,LPG,,,,,,,,,1068565.8,,,,,,,,1303650.27,1.0
,Mahindra,Mahindra TUV300 T4,2021,33510,Hybrid,,,,,,,,,1602577.2,,,,,,,,1955144.18,1.0
,Mahindra,Mahindra TUV300 T4,2021,32121,EV,,,,,,,,,1693934.2,,,,,,,,2066599.72,1.0
,Mahindra,Mahindra TUV300 T4,2022,33599,Petrol,,,,,,,,,1256204.84,,,,,,,,1570256.05,1.0
,Mahindra,Mahindra TUV300 T4,2022,32527,CNG,,,,,,,,,1136924.56,,,,,,,,1421155.7,1.0
,Mahindra,Mahindra TUV300 T4,2022,32527,LPG,,,,,,,,,1142482.32,,,,,,,,1428102.9,1.0
,Mahindra,Mahindra TUV300 T4,2022,31500,Hybrid,,,,,,,,,1446298.06,,,,,,,,1807872.57,1.0
,Mahindra,Mahindra TUV300 T4,2022,30515,EV,,,,,,,,,1620174.96,,,,,,,,2025218.71,1.0
,Mahindra,Mahindra TUV300 T4,2023,30911,Petrol,,,,,,,,,1316585.8,,,,,,,,1658898.11,1.0
,Mahindra,Mahindra TUV300 T4,2023,30250,CNG,,,,,,,,,1087856.35,,,,,,,,1370699.01,1.0
,Mahindra,Mahindra TUV300 T4,2023,30250,LPG,,,,,,,,,1214218.09,,,,,,,,1529914.79,1.0
,Mahindra,Mahindra TUV300 T4,2023,29610,Hybrid,,,,,,,,,1657044.0,,,,,,,,2087875.43,1.0
,Mahindra,Mahindra TUV300 T4,2023,28990,EV,,,,,,,,,1503508.37,,,,,,,,1894420.55,1.0
,Mahindra,Mahindra TUV300 T4,2024,28438,Petrol,,,,,,,,,1270490.55,,,,,,,,1626227.91,1.0
,Mahindra,Mahindra TUV300 T4,2024,28132,CNG,,,,,,,,,1217214.31,,,,,,,,1558034.32,1.0
,Mahindra,Mahindra TUV300 T4,2024,28132,LPG,,,,,,,,,1133352.19,,,,,,,,1450690.8,1.0
,Mahindra,Mahindra TUV300 T4,2024,27833,Hybrid,,,,,,,,,1554966.43,,,,,,,,1990357.04,1.0
,Mahindra,Mahindra TUV300 T4,2024,27540,EV,,,,,,,,,1749161.93,,,,,,,,2238927.28,1.0
,Mahindra,Mahindra TUV300 T4,2025,26163,Petrol,,,,,,,,,1286938.86,,,,,,,,1647281.74,1.0
,Mahindra,Mahindra TUV300 T4,2025,26163,CNG,,,,,,,,,1139369.99,,,,,,,,1458393.59,1.0
,Mahindra,Mahindra TUV300 T4,2025,26163,LPG,,,,,,,,,1019106.1,,,,,,,,1304455.81,1.0
,Mahindra,Mahindra TUV300 T4,2025,26163,Hybrid,,,,,,,,,1430258.81,,,,,,,,1830731.28,1.0
,Mahindra,Mahindra TUV300 T4,2025,26163,EV,,,,,,,,,1557795.96,,,,,,,,1993978.83,1.0
,Mahindra,Mahindra TUV300 T8,2019,5547,Petrol,,,,,,,,,2350099.85,,,,,,,,2773117.83,1.0
,Mahindra,Mahindra TUV300 T8,2019,5198,CNG,,,,,,,,,1891301.48,,,,,,,,2231735.74,1.0
,Mahindra,Mahindra TUV300 T8,2019,5198,LPG,,,,,,,,,1836579.66,,,,,,,,2167163.99,1.0
,Mahindra,Mahindra TUV300 T8,2019,4875,Hybrid,,,,,,,,,2437497.88,,,,,,,,2876247.5,1.0
,Mahindra,Mahindra TUV300 T8,2019,4575,EV,,,,,,,,,2727522.67,,,,,,,,3218476.75,1.0
,Mahindra,Mahindra TUV300 T8,2020,5103,Petrol,,,,,,,,,2443330.58,,,,,,,,2931996.69,1.0
,Mahindra,Mahindra TUV300 T8,2020,4834,CNG,,,,,,,,,1889748.82,,,,,,,,2267698.59,1.0
,Mahindra,Mahindra TUV300 T8,2020,4834,LPG,,,,,,,,,1759027.04,,,,,,,,2110832.45,1.0
,Mahindra,Mahindra TUV300 T8,2020,4583,Hybrid,,,,,,,,,2592761.12,,,,,,,,3111313.34,1.0
,Mahindra,Mahindra TUV300 T8,2020,4346,EV,,,,,,,,,2650149.92,,,,,,,,3180179.91,1.0
,Mahindra,Mahindra TUV300 T8,2021,4695,Petrol,,,,,,,,,2356738.44,,,,,,,,2875220.9,1.0
,Mahindra,Mahindra TUV300 T8,2021,4496,CNG,,,,,,,,,2020308.61,,,,,,,,2464776.5,1.0
,Mahindra,Mahindra TUV300 T8,2021,4496,LPG,,,,,,,,,1773178.58,,,,,,,,2163277.87,1.0
,Mahindra,Mahindra TUV300 T8,2021,4308,Hybrid,,,,,,,,,2526370.5,,,,,,,,3082172.01,1.0
,Mahindra,Mahindra TUV300 T8,2021,4129,EV,,,,,,,,,2715349.35,,,,,,,,3312726.2,1.0
,Mahindra,Mahindra TUV300 T8,2022,4319,Petrol,,,,,,,,,2226100.76,,,,,,,,2782625.95,1.0
,Mahindra,Mahindra TUV300 T8,2022,4181,CNG,,,,,,,,,2011331.23,,,,,,,,2514164.04,1.0
,Mahindra,Mahindra TUV300 T8,2022,4181,LPG,,,,,,,,,1928230.75,,,,,,,,2410288.44,1.0
,Mahindra,Mahindra TUV300 T8,2022,4049,Hybrid,,,,,,,,,2611080.11,,,,,,,,3263850.13,1.0
,Mahindra,Mahindra TUV300 T8,2022,3923,EV,,,,,,,,,2757122.15,,,,,,,,3446402.68,1.0
,Mahindra,Mahindra TUV300 T8,2023,3973,Petrol,,,,,,,,,2204234.28,,,,,,,,2777335.19,1.0
,Mahindra,Mahindra TUV300 T8,2023,3888,CNG,,,,,,,,,1932349.6,,,,,,,,2434760.49,1.0
,Mahindra,Mahindra TUV300 T8,2023,3888,LPG,,,,,,,,,1828199.0,,,,,,,,2303530.74,1.0
,Mahindra,Mahindra TUV300 T8,2023,3806,Hybrid,,,,,,,,,2616527.93,,,,,,,,3296825.19,1.0
,Mahindra,Mahindra TUV300 T8,2023,3726,EV,,,,,,,,,2421190.45,,,,,,,,3050699.97,1.0
,Mahindra,Mahindra TUV300 T8,2024,3655,Petrol,,,,,,,,,2168585.83,,,,,,,,2775789.86,1.0
,Mahindra,Mahindra TUV300 T8,2024,3616,CNG,,,,,,,,,1905855.69,,,,,,,,2439495.28,1.0
,Mahindra,Mahindra TUV300 T8,2024,3616,LPG,,,,,,,,,1815371.69,,,,,,,,2323675.76,1.0
,Mahindra,Mahindra TUV300 T8,2024,3578,Hybrid,,,,,,,,,2627059.94,,,,,,,,3362636.73,1.0
,Mahindra,Mahindra TUV300 T8,2024,3540,EV,,,,,,,,,2575176.92,,,,,,,,3296226.46,1.0
,Mahindra,Mahindra TUV300 T8,2025,3363,Petrol,,,,,,,,,2127565.34,,,,,,,,2723283.63,1.0
,Mahindra,Mahindra TUV300 T8,2025,3363,CNG,,,,,,,,,1792661.72,,,,,,,,2294607.0,1.0
,Mahindra,Mahindra TUV300 T8,2025,3363,LPG,,,,,,,,,1893389.83,,,,,,,,2423538.99,1.0
,Mahindra,Mahindra TUV300 T8,2025,3363,Hybrid,,,,,,,,,2534397.19,,,,,,,,3244028.41,1.0
,Mahindra,Mahindra TUV300 T8,2025,3363,EV,,,,,,,,,2876441.62,,,,,,,,3681845.27,1.0
,Mahindra,Mahindra Thar CRDe,2019,30260,Petrol,,,,,,,,,1742362.5,,,,,,,,2055987.75,1.0
,Mahindra,Mahindra Thar CRDe,2019,28359,CNG,,,,,,,,,1654606.13,,,,,,,,1952435.24,1.0
,Mahindra,Mahindra Thar CRDe,2019,28359,LPG,,,,,,,,,1538956.39,,,,,,,,1815968.54,1.0
,Mahindra,Mahindra Thar CRDe,2019,26597,Hybrid,,,,,,,,,2234629.27,,,,,,,,2636862.54,1.0
,Mahindra,Mahindra Thar CRDe,2019,24960,EV,,,,,,,,,2117992.48,,,,,,,,2499231.13,1.0
,Mahindra,Mahindra Thar CRDe,2020,27839,Petrol,,,,,,,,,1804861.73,,,,,,,,2165834.07,1.0
,Mahindra,Mahindra Thar CRDe,2020,26374,CNG,,,,,,,,,1692698.56,,,,,,,,2031238.28,1.0
,Mahindra,Mahindra Thar CRDe,2020,26374,LPG,,,,,,,,,1533245.4,,,,,,,,1839894.48,1.0
,Mahindra,Mahindra Thar CRDe,2020,25001,Hybrid,,,,,,,,,1986733.68,,,,,,,,2384080.42,1.0
,Mahindra,Mahindra Thar CRDe,2020,23712,EV,,,,,,,,,2154978.94,,,,,,,,2585974.73,1.0
,Mahindra,Mahindra Thar CRDe,2021,25612,Petrol,,,,,,,,,1889494.56,,,,,,,,2305183.36,1.0
,Mahindra,Mahindra Thar CRDe,2021,24528,CNG,,,,,,,,,1532545.95,,,,,,,,1869706.05,1.0
,Mahindra,Mahindra Thar CRDe,2021,24528,LPG,,,,,,,,,1528365.5,,,,,,,,1864605.9,1.0
,Mahindra,Mahindra Thar CRDe,2021,23501,Hybrid,,,,,,,,,1955660.83,,,,,,,,2385906.21,1.0
,Mahindra,Mahindra Thar CRDe,2021,22527,EV,,,,,,,,,2282911.54,,,,,,,,2785152.08,1.0
,Mahindra,Mahindra Thar CRDe,2022,23563,Petrol,,,,,,,,,1612911.01,,,,,,,,2016138.76,1.0
,Mahindra,Mahindra Thar CRDe,2022,22811,CNG,,,,,,,,,1578364.46,,,,,,,,1972955.57,1.0
,Mahindra,Mahindra Thar CRDe,2022,22811,LPG,,,,,,,,,1550585.7,,,,,,,,1938232.12,1.0
,Mahindra,Mahindra Thar CRDe,2022,22091,Hybrid,,,,,,,,,2233168.12,,,,,,,,2791460.15,1.0
,Mahindra,Mahindra Thar CRDe,2022,21400,EV,,,,,,,,,2121768.67,,,,,,,,2652210.84,1.0
,Mahindra,Mahindra Thar CRDe,2023,21678,Petrol,,,,,,,,,1716010.0,,,,,,,,2162172.6,1.0
,Mahindra,Mahindra Thar CRDe,2023,21214,CNG,,,,,,,,,1817462.72,,,,,,,,2290003.03,1.0
,Mahindra,Mahindra Thar CRDe,2023,21214,LPG,,,,,,,,,1384533.77,,,,,,,,1744512.55,1.0
,Mahindra,Mahindra Thar CRDe,2023,20765,Hybrid,,,,,,,,,1772094.52,,,,,,,,2232839.1,1.0
,Mahindra,Mahindra Thar CRDe,2023,20330,EV,,,,,,,,,2186410.63,,,,,,,,2754877.39,1.0
,Mahindra,Mahindra Thar CRDe,2024,19944,Petrol,,,,,,,,,1721670.43,,,,,,,,2203738.15,1.0
,Mahindra,Mahindra Thar CRDe,2024,19729,CNG,,,,,,,,,1533063.57,,,,,,,,1962321.36,1.0
,Mahindra,Mahindra Thar CRDe,2024,19729,LPG,,,,,,,,,1580711.94,,,,,,,,2023311.29,1.0
,Mahindra,Mahindra Thar CRDe,2024,19519,Hybrid,,,,,,,,,2071276.97,,,,,,,,2651234.52,1.0
,Mahindra,Mahindra Thar CRDe,2024,19314,EV,,,,,,,,,2058077.16,,,,,,,,2634338.76,1.0
,Mahindra,Mahindra Thar CRDe,2025,18348,Petrol,,,,,,,,,1638780.09,,,,,,,,2097638.51,1.0
,Mahindra,Mahindra Thar CRDe,2025,18348,CNG,,,,,,,,,1718622.33,,,,,,,,2199836.58,1.0
,Mahindra,Mahindra Thar CRDe,2025,18348,LPG,,,,,,,,,1575421.2,,,,,,,,2016539.14,1.0
,Mahindra,Mahindra Thar CRDe,2025,18348,Hybrid,,,,,,,,,2029267.51,,,,,,,,2597462.42,1.0
,Mahindra,Mahindra Thar CRDe,2025,18348,EV,,,,,,,,,2366191.53,,,,,,,,3028725.16,1.0
,Mahindra,Mahindra XUV500,2019,58978,Petrol,,,,,,,,,2497441.37,,,,,,,,2946980.82,1.0
,Mahindra,Mahindra XUV500,2019,55274,CNG,,,,,,,,,2230551.82,,,,,,,,2632051.15,1.0
,Mahindra,Mahindra XUV500,2019,55274,LPG,,,,,,,,,2184956.5,,,,,,,,2578248.67,1.0
,Mahindra,Mahindra XUV500,2019,51838,Hybrid,,,,,,,,,3060715.54,,,,,,,,3611644.34,1.0
,Mahindra,Mahindra XUV500,2019,48649,EV,,,,,,,,,3249308.02,,,,,,,,3834183.46,1.0
,Mahindra,Mahindra XUV500,2020,54260,Petrol,,,,,,,,,2630162.83,,,,,,,,3156195.39,1.0
,Mahindra,Mahindra XUV500,2020,51405,CNG,,,,,,,,,2507151.89,,,,,,,,3008582.26,1.0
,Mahindra,Mahindra XUV500,2020,51405,LPG,,,,,,,,,2108412.61,,,,,,,,2530095.13,1.0
,Mahindra,Mahindra XUV500,2020,48728,Hybrid,,,,,,,,,3334974.4,,,,,,,,4001969.28,1.0
,Mahindra,Mahindra XUV500,2020,46217,EV,,,,,,,,,3186764.03,,,,,,,,3824116.83,1.0
,Mahindra,Mahindra XUV500,2021,49919,Petrol,,,,,,,,,2847701.12,,,,,,,,3474195.36,1.0
,Mahindra,Mahindra XUV500,2021,47806,CNG,,,,,,,,,2505777.41,,,,,,,,3057048.44,1.0
,Mahindra,Mahindra XUV500,2021,47806,LPG,,,,,,,,,2342065.29,,,,,,,,2857319.65,1.0
,Mahindra,Mahindra XUV500,2021,45804,Hybrid,,,,,,,,,3174030.76,,,,,,,,3872317.53,1.0
,Mahindra,Mahindra XUV500,2021,43906,EV,,,,,,,,,3288578.15,,,,,,,,4012065.35,1.0
,Mahindra,Mahindra XUV500,2022,45925,Petrol,,,,,,,,,2771708.93,,,,,,,,3464636.16,1.0
,Mahindra,Mahindra XUV500,2022,44460,CNG,,,,,,,,,2651095.18,,,,,,,,3313868.98,1.0
,Mahindra,Mahindra XUV500,2022,44460,LPG,,,,,,,,,2306471.9,,,,,,,,2883089.88,1.0
,Mahindra,Mahindra XUV500,2022,43056,Hybrid,,,,,,,,,3199670.69,,,,,,,,3999588.36,1.0
,Mahindra,Mahindra XUV500,2022,41711,EV,,,,,,,,,3185306.64,,,,,,,,3981633.3,1.0
,Mahindra,Mahindra XUV500,2023,42251,Petrol,,,,,,,,,2899393.69,,,,,,,,3653236.05,1.0
,Mahindra,Mahindra XUV500,2023,41348,CNG,,,,,,,,,2355643.77,,,,,,,,2968111.15,1.0
,Mahindra,Mahindra XUV500,2023,41348,LPG,,,,,,,,,2525917.24,,,,,,,,3182655.72,1.0
,Mahindra,Mahindra XUV500,2023,40473,Hybrid,,,,,,,,,3061715.1,,,,,,,,3857761.03,1.0
,Mahindra,Mahindra XUV500,2023,39625,EV,,,,,,,,,2927621.92,,,,,,,,3688803.62,1.0
,Mahindra,Mahindra XUV500,2024,38871,Petrol,,,,,,,,,2689304.39,,,,,,,,3442309.62,1.0
,Mahindra,Mahindra XUV500,2024,38453,CNG,,,,,,,,,2354957.36,,,,,,,,3014345.42,1.0
,Mahindra,Mahindra XUV500,2024,38453,LPG,,,,,,,,,2394572.1,,,,,,,,3065052.29,1.0
,Mahindra,Mahindra XUV500,2024,38044,Hybrid,,,,,,,,,2948931.56,,,,,,,,3774632.4,1.0
,Mahindra,Mahindra XUV500,2024,37644,EV,,,,,,,,,3116814.14,,,,,,,,3989522.11,1.0
,Mahindra,Mahindra XUV500,2025,35762,Petrol,,,,,,,,,2366223.95,,,,,,,,3028766.66,1.0
,Mahindra,Mahindra XUV500,2025,35762,CNG,,,,,,,,,2388655.5,,,,,,,,3057479.05,1.0
,Mahindra,Mahindra XUV500,2025,35762,LPG,,,,,,,,,1948065.17,,,,,,,,2493523.41,1.0
,Mahindra,Mahindra XUV500,2025,35762,Hybrid,,,,,,,,,2777439.73,,,,,,,,3555122.85,1.0
,Mahindra,Mahindra XUV500,2025,35762,EV,,,,,,,,,3348665.56,,,,,,,,4286291.92,1.0
,Mahindra,Mahindra XUV500 W10,2019,52009,Petrol,,,,,,,,,2731428.62,,,,,,,,3223085.77,1.0
,Mahindra,Mahindra XUV500 W10,2019,48742,CNG,,,,,,,,,2461029.97,,,,,,,,2904015.36,1.0
,Mahindra,Mahindra XUV500 W10,2019,48742,LPG,,,,,,,,,2098779.17,,,,,,,,2476559.42,1.0
,Mahindra,Mahindra XUV500 W10,2019,45712,Hybrid,,,,,,,,,2991125.22,,,,,,,,3529527.76,1.0
,Mahindra,Mahindra XUV500 W10,2019,42900,EV,,,,,,,,,3129458.13,,,,,,,,3692760.6,1.0
,Mahindra,Mahindra XUV500 W10,2020,47848,Petrol,,,,,,,,,2427153.72,,,,,,,,2912584.47,1.0
,Mahindra,Mahindra XUV500 W10,2020,45330,CNG,,,,,,,,,2616238.56,,,,,,,,3139486.27,1.0
,Mahindra,Mahindra XUV500 W10,2020,45330,LPG,,,,,,,,,2345335.56,,,,,,,,2814402.68,1.0
,Mahindra,Mahindra XUV500 W10,2020,42970,Hybrid,,,,,,,,,2959942.7,,,,,,,,3551931.24,1.0
,Mahindra,Mahindra XUV500 W10,2020,40755,EV,,,,,,,,,3135184.1,,,,,,,,3762220.92,1.0
,Mahindra,Mahindra XUV500 W10,2021,44020,Petrol,,,,,,,,,2641058.91,,,,,,,,3222091.87,1.0
,Mahindra,Mahindra XUV500 W10,2021,42157,CNG,,,,,,,,,2105788.31,,,,,,,,2569061.74,1.0
,Mahindra,Mahindra XUV500 W10,2021,42157,LPG,,,,,,,,,2195003.91,,,,,,,,2677904.77,1.0
,Mahindra,Mahindra XUV500 W10,2021,40391,Hybrid,,,,,,,,,2876967.04,,,,,,,,3509899.79,1.0
,Mahindra,Mahindra XUV500 W10,2021,38717,EV,,,,,,,,,2942022.39,,,,,,,,3589267.31,1.0
,Mahindra,Mahindra XUV500 W10,2022,40498,Petrol,,,,,,,,,2564451.51,,,,,,,,3205564.39,1.0
,Mahindra,Mahindra XUV500 W10,2022,39206,CNG,,,,,,,,,2658612.0,,,,,,,,3323265.0,1.0
,Mahindra,Mahindra XUV500 W10,2022,39206,LPG,,,,,,,,,2313716.98,,,,,,,,2892146.22,1.0
,Mahindra,Mahindra XUV500 W10,2022,37968,Hybrid,,,,,,,,,2896910.08,,,,,,,,3621137.6,1.0
,Mahindra,Mahindra XUV500 W10,2022,36782,EV,,,,,,,,,3237670.39,,,,,,,,4047087.99,1.0
,Mahindra,Mahindra XUV500 W10,2023,37258,Petrol,,,,,,,,,2827454.15,,,,,,,,3562592.23,1.0
,Mahindra,Mahindra XUV500 W10,2023,36462,CNG,,,,,,,,,2532904.44,,,,,,,,3191459.59,1.0
,Mahindra,Mahindra XUV500 W10,2023,36462,LPG,,,,,,,,,2236018.84,,,,,,,,2817383.74,1.0
,Mahindra,Mahindra XUV500 W10,2023,35690,Hybrid,,,,,,,,,2883274.98,,,,,,,,3632926.48,1.0
,Mahindra,Mahindra XUV500 W10,2023,34942,EV,,,,,,,,,3261266.7,,,,,,,,4109196.04,1.0
,Mahindra,Mahindra XUV500 W10,2024,34278,Petrol,,,,,,,,,2670028.71,,,,,,,,3417636.75,1.0
,Mahindra,Mahindra XUV500 W10,2024,33909,CNG,,,,,,,,,2528665.42,,,,,,,,3236691.74,1.0
,Mahindra,Mahindra XUV500 W10,2024,33909,LPG,,,,,,,,,2312958.85,,,,,,,,2960587.33,1.0
,Mahindra,Mahindra XUV500 W10,2024,33548,Hybrid,,,,,,,,,3188613.82,,,,,,,,4081425.69,1.0
,Mahindra,Mahindra XUV500 W10,2024,33195,EV,,,,,,,,,3029613.22,,,,,,,,3877904.92,1.0
,Mahindra,Mahindra XUV500 W10,2025,31536,Petrol,,,,,,,,,2814626.65,,,,,,,,3602722.11,1.0
,Mahindra,Mahindra XUV500 W10,2025,31536,CNG,,,,,,,,,2428221.57,,,,,,,,3108123.61,1.0
,Mahindra,Mahindra XUV500 W10,2025,31536,LPG,,,,,,,,,2505474.04,,,,,,,,3207006.78,1.0
,Mahindra,Mahindra XUV500 W10,2025,31536,Hybrid,,,,,,,,,2875670.52,,,,,,,,3680858.27,1.0
,Mahindra,Mahindra XUV500 W10,2025,31536,EV,,,,,,,,,3456162.75,,,,,,,,4423888.33,1.0
,Mahindra,Mahindra XUV500 W6,2019,47806,Petrol,,,,,,,,,22362627.22,,,,,,,,26387900.12,1.0
,Mahindra,Mahindra XUV500 W6,2019,44804,CNG,,,,,,,,,19537494.71,,,,,,,,23054243.76,1.0
,Mahindra,Mahindra XUV500 W6,2019,44804,LPG,,,,,,,,,18329184.03,,,,,,,,21628437.16,1.0
,Mahindra,Mahindra XUV500 W6,2019,42019,Hybrid,,,,,,,,,24926722.56,,,,,,,,29413532.61,1.0
,Mahindra,Mahindra XUV500 W6,2019,39434,EV,,,,,,,,,27195173.06,,,,,,,,32090304.21,1.0
,Mahindra,Mahindra XUV500 W6,2020,43982,Petrol,,,,,,,,,22793481.18,,,,,,,,27352177.42,1.0
,Mahindra,Mahindra XUV500 W6,2020,41668,CNG,,,,,,,,,19632305.29,,,,,,,,23558766.35,1.0
,Mahindra,Mahindra XUV500 W6,2020,41668,LPG,,,,,,,,,18849665.2,,,,,,,,22619598.24,1.0
,Mahindra,Mahindra XUV500 W6,2020,39498,Hybrid,,,,,,,,,28682001.4,,,,,,,,34418401.68,1.0
,Mahindra,Mahindra XUV500 W6,2020,37462,EV,,,,,,,,,29269125.21,,,,,,,,35122950.25,1.0
,Mahindra,Mahindra XUV500 W6,2021,40463,Petrol,,,,,,,,,22678765.5,,,,,,,,27668093.91,1.0
,Mahindra,Mahindra XUV500 W6,2021,38751,CNG,,,,,,,,,20378541.2,,,,,,,,24861820.26,1.0
,Mahindra,Mahindra XUV500 W6,2021,38751,LPG,,,,,,,,,19013201.75,,,,,,,,23196106.13,1.0
,Mahindra,Mahindra XUV500 W6,2021,37128,Hybrid,,,,,,,,,26350786.3,,,,,,,,32147959.29,1.0
,Mahindra,Mahindra XUV500 W6,2021,35589,EV,,,,,,,,,24892752.34,,,,,,,,30369157.85,1.0
,Mahindra,Mahindra XUV500 W6,2022,37226,Petrol,,,,,,,,,21758910.9,,,,,,,,27198638.62,1.0
,Mahindra,Mahindra XUV500 W6,2022,36038,CNG,,,,,,,,,18296622.52,,,,,,,,22870778.15,1.0
,Mahindra,Mahindra XUV500 W6,2022,36038,LPG,,,,,,,,,19329424.15,,,,,,,,24161780.19,1.0
,Mahindra,Mahindra XUV500 W6,2022,34900,Hybrid,,,,,,,,,26402142.29,,,,,,,,33002677.86,1.0
,Mahindra,Mahindra XUV500 W6,2022,33810,EV,,,,,,,,,25751381.15,,,,,,,,32189226.44,1.0
,Mahindra,Mahindra XUV500 W6,2023,34248,Petrol,,,,,,,,,24187320.08,,,,,,,,30476023.3,1.0
,Mahindra,Mahindra XUV500 W6,2023,33516,CNG,,,,,,,,,18836830.33,,,,,,,,23734406.21,1.0
,Mahindra,Mahindra XUV500 W6,2023,33516,LPG,,,,,,,,,17218647.82,,,,,,,,21695496.25,1.0
,Mahindra,Mahindra XUV500 W6,2023,32806,Hybrid,,,,,,,,,25757494.08,,,,,,,,32454442.54,1.0
,Mahindra,Mahindra XUV500 W6,2023,32119,EV,,,,,,,,,28186391.78,,,,,,,,35514853.64,1.0
,Mahindra,Mahindra XUV500 W6,2024,31508,Petrol,,,,,,,,,24333103.04,,,,,,,,31146371.89,1.0
,Mahindra,Mahindra XUV500 W6,2024,31169,CNG,,,,,,,,,19772372.55,,,,,,,,25308636.86,1.0
,Mahindra,Mahindra XUV500 W6,2024,31169,LPG,,,,,,,,,20099001.74,,,,,,,,25726722.22,1.0
,Mahindra,Mahindra XUV500 W6,2024,30838,Hybrid,,,,,,,,,25356502.4,,,,,,,,32456323.07,1.0
,Mahindra,Mahindra XUV500 W6,2024,30513,EV,,,,,,,,,26245547.25,,,,,,,,33594300.49,1.0
,Mahindra,Mahindra XUV500 W6,2025,28988,Petrol,,,,,,,,,23271938.63,,,,,,,,29788081.44,1.0
,Mahindra,Mahindra XUV500 W6,2025,28988,CNG,,,,,,,,,21127968.34,,,,,,,,27043799.47,1.0
,Mahindra,Mahindra XUV500 W6,2025,28988,LPG,,,,,,,,,17091773.13,,,,,,,,21877469.61,1.0
,Mahindra,Mahindra XUV500 W6,2025,28988,Hybrid,,,,,,,,,27666820.75,,,,,,,,35413530.56,1.0
,Mahindra,Mahindra XUV500 W6,2025,28988,EV,,,,,,,,,28716255.0,,,,,,,,36756806.4,1.0
,Mahindra,Mahindra XUV500 W8,2019,47167,Petrol,,,,,,,,,2181540.95,,,,,,,,2574218.32,1.0
,Mahindra,Mahindra XUV500 W8,2019,44204,CNG,,,,,,,,,2134808.14,,,,,,,,2519073.6,1.0
,Mahindra,Mahindra XUV500 W8,2019,44204,LPG,,,,,,,,,1993456.0,,,,,,,,2352278.08,1.0
,Mahindra,Mahindra XUV500 W8,2019,41457,Hybrid,,,,,,,,,2647376.35,,,,,,,,3123904.1,1.0
