car_id,company,model,year,kms_driven,fuel_type,transmission,owner,car_condition,insurance_status,previous_accidents,num_doors,engine_size,power,price,city,emission_norm,insurance_eligible,maintenance_level,predicted_price,listing_type,is_certified,car_age
980.0,Maruti,Dzire,2005,28004.0,Electric,Manual,4Th,Fair,No,0.0,2.0,1882.0,141.0,126615.0,Hyderabad,Bs6,False,Low,126615.0,Dealer,False,20
981.0,Mahindra,Scorpio,2008,165370.0,Petrol,Automatic,2Nd,Fair,Yes,0.0,5.0,3595.0,320.0,40704.0,Delhi,Bs4,True,Low,40704.0,Private,True,17
982.0,Hyundai,I20,2018,55314.0,Hybrid,Automatic,2Nd,Fair,Yes,0.0,2.0,2456.0,362.0,303756.0,Chennai,Bs6,True,Medium,303756.0,Private,True,7
983.0,Maruti,Dzire,2018,66846.0,Hybrid,Automatic,1St,Poor,No,0.0,2.0,3858.0,189.0,217841.0,Delhi,Bs6,False,Low,217841.0,Dealer,True,7
984.0,Maruti,Swift,2012,195265.0,Petrol,Manual,4Th,Excellent,Yes,0.0,2.0,3153.0,61.0,67127.0,Delhi,Bs6,True,Low,67127.0,Dealer,False,13
985.0,Hyundai,Creta,2009,38531.0,Petrol,Automatic,3Rd,Poor,No,0.0,5.0,3586.0,200.0,81975.0,Chennai,Bs6,False,Low,81975.0,Dealer,True,16
986.0,Hyundai,Verna,2012,128427.0,Electric,Automatic,4Th,Excellent,Yes,0.0,4.0,1449.0,91.0,165307.0,Mumbai,Bs6,True,Medium,165307.0,Private,True,13
987.0,Honda,City,2014,73224.0,Diesel,Automatic,1St,Good,Yes,2.0,2.0,3202.0,292.0,175842.0,Bangalore,Bs4,True,High,175842.0,Dealer,False,11
988.0,Honda,Amaze,2017,70684.0,Diesel,Automatic,2Nd,Good,Yes,0.0,2.0,3442.0,308.0,241572.0,Chennai,Bs3,True,High,241572.0,Dealer,True,8
989.0,Honda,Wr-V,2013,180855.0,Petrol,Automatic,3Rd,Fair,Yes,0.0,5.0,1238.0,183.0,90874.0,Bangalore,Bs4,True,Low,90874.0,Dealer,False,12
990.0,Maruti,Swift,2005,85819.0,Hybrid,Automatic,3Rd,Excellent,No,0.0,2.0,3800.0,216.0,148526.0,Chennai,Bs4,False,High,148526.0,Private,True,20
991.0,Mahindra,Scorpio,2023,147854.0,Cng,Manual,4Th,Good,Yes,0.0,2.0,2130.0,83.0,342937.0,Bangalore,Bs4,True,Medium,342937.0,Dealer,False,2
992.0,Tata,Harrier,2005,180808.0,Petrol,Manual,2Nd,Excellent,No,3.0,2.0,2713.0,271.0,64405.0,Hyderabad,Bs6,False,Low,64405.0,Dealer,False,20
993.0,Hyundai,Verna,2011,57270.0,Cng,Manual,1St,Excellent,Yes,3.0,4.0,1292.0,203.0,129282.0,Hyderabad,Bs4,True,Low,129282.0,Dealer,False,14
994.0,Toyota,Fortuner,2007,211134.0,Cng,Manual,1St,Good,Yes,0.0,2.0,3492.0,63.0,23881.0,Chennai,Bs3,True,Medium,23881.0,Private,True,18
995.0,Toyota,Fortuner,2023,72789.0,Petrol,Automatic,3Rd,Poor,No,2.0,5.0,3650.0,144.0,276172.0,Mumbai,Bs6,False,Low,276172.0,Dealer,False,2
996.0,Hyundai,I20,2006,192004.0,Diesel,Manual,2Nd,Excellent,Yes,0.0,2.0,3510.0,290.0,54316.0,Delhi,Bs6,True,Low,54316.0,Dealer,True,19
997.0,Mahindra,Thar,2016,164398.0,Cng,Automatic,2Nd,Good,Yes,2.0,2.0,2740.0,253.0,195703.0,Mumbai,Bs3,True,Medium,195703.0,Dealer,True,9
998.0,Tata,Nexon,2007,200387.0,Diesel,Manual,1St,Excellent,Yes,0.0,2.0,3665.0,145.0,49013.0,Bangalore,Bs6,True,High,49013.0,Private,False,18
999.0,Toyota,Yaris,2023,56514.0,Electric,Automatic,2Nd,Good,Yes,2.0,4.0,2093.0,193.0,482292.0,Hyderabad,Bs3,True,High,482292.0,Dealer,True,2
1000.0,Tata,Harrier,2019,243072.0,Petrol,Manual,2Nd,Poor,No,0.0,5.0,2985.0,117.0,108652.0,Hyderabad,Bs4,False,Medium,108652.0,Dealer,True,6
1001.0,Toyota,Fortuner,2009,63041.0,Petrol,Manual,2Nd,Good,Yes,0.0,5.0,3001.0,107.0,101189.0,Bangalore,Bs4,True,Medium,101189.0,Dealer,True,16
1002.0,Tata,Nexon,2009,210467.0,Diesel,Manual,2Nd,Good,Yes,0.0,5.0,3396.0,339.0,39087.0,Mumbai,Bs6,True,Medium,39087.0,Private,True,16
1003.0,Honda,City,2006,200665.0,Petrol,Manual,1St,Fair,Yes,1.0,2.0,2120.0,144.0,26359.0,Hyderabad,Bs3,True,Low,26359.0,Dealer,False,19
1004.0,Maruti,Baleno,2022,169750.0,Cng,Manual,1St,Fair,Yes,5.0,4.0,2352.0,118.0,246824.0,Hyderabad,Bs6,True,Medium,246824.0,Private,False,3
1005.0,Toyota,Fortuner,2024,175149.0,Hybrid,Automatic,3Rd,Good,Yes,3.0,2.0,1416.0,149.0,460547.0,Bangalore,Bs6,True,High,460547.0,Dealer,False,1
1006.0,Maruti,Dzire,2018,122503.0,Petrol,Manual,1St,Excellent,Yes,0.0,2.0,2347.0,236.0,270325.0,Bangalore,Bs3,True,Medium,270325.0,Private,True,7
1007.0,Toyota,Fortuner,2012,108258.0,Diesel,Automatic,2Nd,Poor,No,0.0,2.0,2299.0,218.0,64383.0,Delhi,Bs6,False,Medium,64383.0,Dealer,True,13
1008.0,Maruti,Baleno,2011,63016.0,Electric,Automatic,3Rd,Fair,Yes,0.0,5.0,3989.0,385.0,117658.0,Hyderabad,Bs3,True,Low,117658.0,Dealer,True,14
1009.0,Maruti,Swift,2017,66273.0,Hybrid,Manual,1St,Excellent,Yes,1.0,5.0,1526.0,340.0,334718.0,Chennai,Bs4,True,Low,334718.0,Dealer,False,8
1010.0,Hyundai,Verna,2025,16820.0,Electric,Automatic,2Nd,Excellent,Yes,0.0,5.0,2438.0,376.0,627355.0,Bangalore,Bs6,True,Low,627355.0,Private,False,0
1011.0,Maruti,Swift,2018,198306.0,Diesel,Automatic,4Th,Excellent,Yes,0.0,4.0,1136.0,296.0,253952.0,Mumbai,Bs4,True,Medium,253952.0,Private,True,7
1012.0,Honda,Amaze,2006,48913.0,Electric,Manual,3Rd,Good,Yes,1.0,4.0,1585.0,71.0,150612.0,Mumbai,Bs4,True,Medium,150612.0,Private,False,19
1013.0,Honda,Wr-V,2023,213574.0,Hybrid,Manual,2Nd,Fair,Yes,0.0,5.0,3656.0,316.0,328036.0,Hyderabad,Bs3,True,Medium,328036.0,Private,True,2
1014.0,Mahindra,Thar,2015,9841.0,Cng,Manual,3Rd,Excellent,Yes,3.0,2.0,3933.0,241.0,237500.0,Delhi,Bs6,True,Medium,237500.0,Private,True,10
1015.0,Hyundai,I20,2008,23608.0,Petrol,Automatic,4Th,Fair,Yes,2.0,5.0,997.0,370.0,111584.0,Delhi,Bs3,True,High,111584.0,Dealer,True,17
1016.0,Hyundai,Creta,2025,84677.0,Diesel,Manual,4Th,Fair,Yes,1.0,2.0,3872.0,373.0,360115.0,Hyderabad,Bs4,True,Medium,360115.0,Private,True,0
1017.0,Toyota,Innova,2022,188818.0,Hybrid,Manual,1St,Poor,No,0.0,2.0,920.0,360.0,265417.0,Mumbai,Bs4,False,Medium,265417.0,Dealer,True,3
1018.0,Toyota,Fortuner,2012,180459.0,Electric,Automatic,4Th,Good,Yes,0.0,5.0,1961.0,365.0,115888.0,Mumbai,Bs6,True,Medium,115888.0,Dealer,True,13
1019.0,Toyota,Innova,2009,232229.0,Petrol,Manual,3Rd,Good,Yes,2.0,5.0,3418.0,354.0,20000.0,Bangalore,Bs3,True,High,20000.0,Private,True,16
1020.0,Toyota,Innova,2015,219693.0,Petrol,Manual,4Th,Excellent,Yes,2.0,2.0,1683.0,370.0,141424.0,Hyderabad,Bs6,True,Low,141424.0,Dealer,True,10
1021.0,Honda,Amaze,2018,20118.0,Petrol,Automatic,1St,Good,Yes,3.0,4.0,1332.0,326.0,304185.0,Hyderabad,Bs4,True,High,304185.0,Dealer,False,7
1022.0,Honda,City,2020,245259.0,Electric,Automatic,4Th,Poor,No,1.0,5.0,3641.0,109.0,214004.0,Mumbai,Bs6,False,Low,214004.0,Private,True,5
1023.0,Hyundai,I20,2021,231981.0,Diesel,Automatic,4Th,Good,Yes,1.0,2.0,2382.0,138.0,279125.0,Chennai,Bs3,True,Medium,279125.0,Dealer,True,4
1024.0,Hyundai,Creta,2015,93269.0,Petrol,Automatic,2Nd,Good,Yes,0.0,5.0,2787.0,277.0,186977.0,Hyderabad,Bs6,True,Low,186977.0,Dealer,False,10
1025.0,Maruti,Swift,2012,79693.0,Hybrid,Manual,4Th,Fair,Yes,0.0,2.0,2753.0,341.0,125316.0,Hyderabad,Bs3,True,Medium,125316.0,Dealer,True,13
1026.0,Honda,Wr-V,2008,13998.0,Petrol,Automatic,4Th,Good,Yes,0.0,2.0,2878.0,248.0,133101.0,Hyderabad,Bs6,True,High,133101.0,Dealer,False,17
1027.0,Hyundai,I20,2019,66910.0,Hybrid,Manual,4Th,Fair,Yes,1.0,5.0,3363.0,275.0,291980.0,Hyderabad,Bs6,True,Medium,291980.0,Private,False,6
1028.0,Toyota,Innova,2009,140316.0,Cng,Automatic,2Nd,Excellent,Yes,1.0,4.0,887.0,316.0,98403.0,Bangalore,Bs6,True,High,98403.0,Dealer,True,16
1029.0,Maruti,Swift,2012,77183.0,Diesel,Automatic,4Th,Good,Yes,4.0,2.0,2470.0,378.0,137487.0,Mumbai,Bs6,True,Medium,137487.0,Dealer,False,13
1030.0,Tata,Tiago,2005,168279.0,Electric,Manual,2Nd,Good,No,4.0,5.0,1734.0,326.0,86001.0,Hyderabad,Bs3,False,Medium,86001.0,Private,True,20
1031.0,Toyota,Fortuner,2022,198446.0,Petrol,Automatic,1St,Fair,Yes,4.0,5.0,1282.0,132.0,263123.0,Hyderabad,Bs6,True,Medium,263123.0,Private,True,3
1032.0,Hyundai,Creta,2023,200043.0,Cng,Manual,4Th,Good,Yes,0.0,5.0,2366.0,353.0,285333.0,Chennai,Bs4,True,Medium,285333.0,Dealer,True,2
1033.0,Tata,Tiago,2008,176163.0,Diesel,Manual,3Rd,Good,Yes,5.0,2.0,1831.0,158.0,52187.0,Bangalore,Bs4,True,High,52187.0,Dealer,True,17
1034.0,Honda,Wr-V,2013,164112.0,Petrol,Manual,2Nd,Good,Yes,0.0,2.0,3534.0,323.0,106916.0,Chennai,Bs6,True,Medium,106916.0,Private,True,12
1035.0,Maruti,Baleno,2021,52968.0,Petrol,Manual,2Nd,Fair,Yes,0.0,2.0,996.0,93.0,286893.0,Chennai,Bs6,True,Low,286893.0,Private,True,4
1036.0,Toyota,Fortuner,2015,14240.0,Electric,Automatic,2Nd,Fair,Yes,1.0,5.0,2615.0,388.0,237837.0,Chennai,Bs6,True,Low,237837.0,Dealer,False,10
1037.0,Honda,Amaze,2005,234807.0,Electric,Automatic,4Th,Good,No,0.0,2.0,3725.0,289.0,50900.0,Delhi,Bs6,False,Medium,50900.0,Private,True,20
1038.0,Honda,City,2022,209365.0,Petrol,Automatic,4Th,Poor,No,4.0,2.0,3115.0,368.0,186700.0,Mumbai,Bs4,False,Low,186700.0,Private,False,3
1039.0,Hyundai,I20,2011,118978.0,Diesel,Manual,2Nd,Poor,No,0.0,5.0,1501.0,163.0,40577.0,Bangalore,Bs4,False,Low,40577.0,Private,True,14
1040.0,Hyundai,I20,2008,20603.0,Hybrid,Manual,1St,Good,Yes,0.0,4.0,1774.0,322.0,154489.0,Bangalore,Bs3,True,Medium,154489.0,Private,False,17
1041.0,Hyundai,I20,2019,19486.0,Hybrid,Automatic,3Rd,Excellent,Yes,0.0,2.0,3170.0,225.0,475213.0,Mumbai,Bs3,True,Medium,475213.0,Private,True,6
1042.0,Maruti,Baleno,2013,74648.0,Petrol,Manual,4Th,Excellent,Yes,0.0,2.0,2431.0,300.0,168055.0,Hyderabad,Bs3,True,Low,168055.0,Private,False,12
1043.0,Hyundai,I20,2007,3673.0,Diesel,Manual,4Th,Fair,Yes,1.0,2.0,1219.0,381.0,116616.0,Delhi,Bs4,True,High,116616.0,Private,True,18
1044.0,Honda,Wr-V,2020,205624.0,Hybrid,Automatic,2Nd,Fair,Yes,3.0,2.0,3009.0,184.0,275400.0,Mumbai,Bs6,True,Low,275400.0,Private,False,5
1045.0,Hyundai,Verna,2019,193668.0,Petrol,Automatic,4Th,Good,Yes,4.0,2.0,2657.0,304.0,251088.0,Mumbai,Bs4,True,Medium,251088.0,Dealer,False,6
1046.0,Hyundai,I20,2016,200418.0,Petrol,Automatic,2Nd,Excellent,Yes,2.0,2.0,1717.0,382.0,211841.0,Bangalore,Bs4,True,High,211841.0,Dealer,True,9
1047.0,Mahindra,Scorpio,2016,3888.0,Cng,Automatic,1St,Good,Yes,0.0,2.0,3800.0,97.0,255999.0,Hyderabad,Bs6,True,Low,255999.0,Dealer,True,9
1048.0,Tata,Tiago,2024,10337.0,Hybrid,Automatic,2Nd,Good,Yes,1.0,4.0,3039.0,68.0,546537.0,Delhi,Bs3,True,Low,546537.0,Private,True,1
1049.0,Mahindra,Scorpio,2012,173621.0,Hybrid,Automatic,3Rd,Good,Yes,0.0,2.0,2021.0,370.0,113169.0,Bangalore,Bs6,True,High,113169.0,Dealer,True,13
1050.0,Tata,Harrier,2022,133047.0,Electric,Manual,4Th,Excellent,Yes,4.0,2.0,3028.0,265.0,419314.0,Chennai,Bs4,True,Medium,419314.0,Dealer,True,3
1051.0,Toyota,Innova,2013,99732.0,Petrol,Manual,4Th,Good,Yes,1.0,4.0,3019.0,136.0,138061.0,Hyderabad,Bs6,True,Medium,138061.0,Private,True,12
1052.0,Hyundai,Creta,2021,151205.0,Diesel,Automatic,1St,Fair,Yes,1.0,5.0,2947.0,60.0,245340.0,Chennai,Bs6,True,Low,245340.0,Dealer,False,4
1053.0,Honda,City,2016,198067.0,Electric,Automatic,3Rd,Good,Yes,1.0,2.0,3556.0,123.0,217352.0,Delhi,Bs4,True,High,217352.0,Dealer,False,9
1054.0,Honda,Amaze,2010,244903.0,Hybrid,Automatic,4Th,Good,Yes,0.0,4.0,3304.0,210.0,49073.0,Delhi,Bs6,True,Low,49073.0,Dealer,False,15
1055.0,Hyundai,I20,2022,236327.0,Hybrid,Manual,3Rd,Good,Yes,0.0,5.0,3587.0,227.0,350277.0,Delhi,Bs6,True,Medium,350277.0,Private,True,3
1056.0,Honda,Amaze,2010,150849.0,Diesel,Automatic,2Nd,Fair,Yes,0.0,5.0,3290.0,249.0,55145.0,Mumbai,Bs3,True,High,55145.0,Dealer,False,15
1057.0,Maruti,Dzire,2020,136035.0,Cng,Automatic,3Rd,Excellent,Yes,0.0,4.0,3966.0,207.0,342741.0,Bangalore,Bs3,True,Low,342741.0,Dealer,False,5
1058.0,Maruti,Dzire,2021,216092.0,Hybrid,Manual,1St,Poor,No,1.0,2.0,992.0,161.0,216321.0,Hyderabad,Bs6,False,Medium,216321.0,Dealer,False,4
1059.0,Maruti,Baleno,2011,103423.0,Cng,Manual,3Rd,Excellent,Yes,0.0,4.0,1628.0,114.0,99956.0,Delhi,Bs6,True,Low,99956.0,Private,True,14
1060.0,Tata,Harrier,2021,25527.0,Diesel,Automatic,4Th,Fair,Yes,0.0,5.0,1888.0,136.0,328653.0,Mumbai,Bs4,True,Low,328653.0,Dealer,False,4
1061.0,Tata,Harrier,2021,248505.0,Petrol,Automatic,1St,Good,Yes,2.0,4.0,827.0,199.0,251959.0,Bangalore,Bs3,True,Low,251959.0,Private,False,4
1062.0,Hyundai,Creta,2022,212100.0,Electric,Automatic,1St,Poor,No,3.0,5.0,2874.0,272.0,254646.0,Chennai,Bs6,False,Medium,254646.0,Private,False,3
1063.0,Hyundai,Creta,2015,133748.0,Cng,Automatic,3Rd,Fair,Yes,0.0,4.0,2099.0,374.0,159333.0,Bangalore,Bs3,True,High,159333.0,Dealer,False,10
1064.0,Maruti,Swift,2018,87109.0,Petrol,Manual,1St,Fair,Yes,0.0,4.0,2325.0,387.0,222927.0,Delhi,Bs6,True,High,222927.0,Dealer,True,7
1065.0,Hyundai,Verna,2008,209534.0,Cng,Automatic,1St,Excellent,Yes,0.0,4.0,938.0,327.0,52392.0,Delhi,Bs6,True,High,52392.0,Private,True,17
1066.0,Honda,Amaze,2014,223116.0,Hybrid,Automatic,4Th,Good,Yes,5.0,4.0,1390.0,315.0,142068.0,Delhi,Bs4,True,Medium,142068.0,Private,False,11
1067.0,Hyundai,Verna,2005,34009.0,Cng,Manual,3Rd,Excellent,No,4.0,2.0,2953.0,171.0,125445.0,Delhi,Bs6,False,High,125445.0,Dealer,True,20
1068.0,Maruti,Swift,2011,159011.0,Diesel,Manual,3Rd,Good,Yes,0.0,5.0,833.0,106.0,52211.0,Hyderabad,Bs3,True,Medium,52211.0,Private,False,14
1069.0,Mahindra,Scorpio,2019,90441.0,Petrol,Manual,4Th,Good,Yes,1.0,5.0,2667.0,150.0,256081.0,Delhi,Bs4,True,Medium,256081.0,Private,False,6
1070.0,Honda,Wr-V,2025,69633.0,Electric,Manual,4Th,Excellent,Yes,1.0,2.0,2132.0,132.0,595402.0,Hyderabad,Bs3,True,High,595402.0,Private,False,0
1071.0,Toyota,Fortuner,2008,102890.0,Petrol,Manual,4Th,Poor,No,1.0,2.0,1059.0,294.0,48469.0,Delhi,Bs3,False,Medium,48469.0,Dealer,True,17
1072.0,Maruti,Baleno,2010,45231.0,Diesel,Manual,4Th,Fair,Yes,4.0,5.0,2549.0,227.0,99229.0,Hyderabad,Bs3,True,High,99229.0,Private,True,15
1073.0,Hyundai,I20,2010,85223.0,Cng,Manual,2Nd,Good,Yes,4.0,4.0,2511.0,122.0,88593.0,Chennai,Bs6,True,High,88593.0,Private,False,15
1074.0,Tata,Tiago,2012,246913.0,Petrol,Automatic,3Rd,Fair,Yes,1.0,4.0,3303.0,119.0,20000.0,Delhi,Bs4,True,High,20000.0,Private,True,13
1075.0,Hyundai,Creta,2007,42490.0,Petrol,Automatic,2Nd,Good,Yes,1.0,5.0,2838.0,117.0,118775.0,Delhi,Bs4,True,High,118775.0,Private,True,18
1076.0,Toyota,Yaris,2012,34253.0,Diesel,Manual,1St,Excellent,Yes,0.0,5.0,3774.0,87.0,155475.0,Hyderabad,Bs3,True,Low,155475.0,Dealer,True,13
1077.0,Toyota,Innova,2024,212554.0,Electric,Automatic,3Rd,Good,Yes,1.0,5.0,3687.0,250.0,460843.0,Hyderabad,Bs4,True,Low,460843.0,Dealer,False,1
1078.0,Maruti,Swift,2005,72910.0,Cng,Manual,4Th,Good,No,2.0,5.0,2113.0,116.0,103567.0,Chennai,Bs3,False,Medium,103567.0,Dealer,True,20
1079.0,Toyota,Fortuner,2005,204195.0,Diesel,Manual,3Rd,Good,No,0.0,2.0,2757.0,201.0,35296.0,Hyderabad,Bs3,False,Low,35296.0,Dealer,True,20
1080.0,Tata,Nexon,2011,180033.0,Hybrid,Automatic,1St,Good,Yes,0.0,4.0,998.0,384.0,70971.0,Delhi,Bs6,True,Low,70971.0,Dealer,True,14
1081.0,Mahindra,Scorpio,2019,107508.0,Electric,Manual,1St,Excellent,Yes,2.0,5.0,1165.0,119.0,405472.0,Mumbai,Bs4,True,Medium,405472.0,Dealer,True,6
1082.0,Maruti,Swift,2024,189181.0,Petrol,Automatic,2Nd,Fair,Yes,1.0,5.0,3912.0,284.0,288359.0,Delhi,Bs3,True,High,288359.0,Dealer,True,1
1083.0,Hyundai,Creta,2017,88424.0,Diesel,Manual,2Nd,Good,Yes,3.0,4.0,3981.0,326.0,227667.0,Mumbai,Bs3,True,Medium,227667.0,Dealer,True,8
1084.0,Maruti,Dzire,2017,163931.0,Hybrid,Manual,3Rd,Fair,Yes,1.0,4.0,1351.0,136.0,218804.0,Hyderabad,Bs4,True,Medium,218804.0,Dealer,True,8
1085.0,Toyota,Fortuner,2016,91743.0,Electric,Manual,1St,Fair,Yes,0.0,5.0,3130.0,365.0,233563.0,Bangalore,Bs3,True,High,233563.0,Private,True,9
1086.0,Hyundai,Creta,2008,37192.0,Cng,Manual,4Th,Poor,No,1.0,5.0,2301.0,258.0,86263.0,Bangalore,Bs3,False,Low,86263.0,Dealer,False,17
1087.0,Mahindra,Thar,2005,36921.0,Electric,Manual,4Th,Excellent,No,1.0,4.0,1745.0,345.0,160516.0,Chennai,Bs4,False,Low,160516.0,Dealer,True,20
1088.0,Mahindra,Thar,2018,111725.0,Hybrid,Manual,4Th,Excellent,Yes,0.0,4.0,2975.0,392.0,367060.0,Mumbai,Bs4,True,Medium,367060.0,Private,True,7
1089.0,Mahindra,Scorpio,2025,1986.0,Diesel,Automatic,1St,Excellent,Yes,0.0,5.0,2287.0,267.0,519974.0,Chennai,Bs6,True,High,519974.0,Private,False,0
1090.0,Honda,Wr-V,2007,97226.0,Electric,Automatic,3Rd,Excellent,Yes,2.0,2.0,1829.0,305.0,139969.0,Mumbai,Bs3,True,Medium,139969.0,Private,False,18
1091.0,Maruti,Dzire,2006,201629.0,Petrol,Manual,1St,Excellent,Yes,2.0,5.0,2489.0,343.0,50058.0,Delhi,Bs3,True,Medium,50058.0,Private,False,19
1092.0,Maruti,Baleno,2010,111098.0,Hybrid,Manual,1St,Good,Yes,2.0,5.0,2300.0,289.0,122617.0,Mumbai,Bs3,True,High,122617.0,Dealer,True,15
1093.0,Mahindra,Thar,2019,22134.0,Diesel,Manual,4Th,Good,Yes,0.0,4.0,3718.0,177.0,328631.0,Bangalore,Bs3,True,Low,328631.0,Private,False,6
1094.0,Honda,Amaze,2014,52296.0,Electric,Manual,1St,Fair,Yes,0.0,5.0,2582.0,153.0,194684.0,Bangalore,Bs6,True,High,194684.0,Private,False,11
1095.0,Tata,Harrier,2013,130069.0,Petrol,Manual,1St,Good,Yes,0.0,5.0,3982.0,162.0,122916.0,Hyderabad,Bs4,True,Low,122916.0,Private,False,12
1096.0,Tata,Tiago,2009,20691.0,Cng,Manual,2Nd,Fair,Yes,1.0,4.0,877.0,76.0,110617.0,Mumbai,Bs4,True,Medium,110617.0,Private,False,16
1097.0,Honda,Wr-V,2023,6536.0,Petrol,Manual,1St,Good,Yes,0.0,4.0,1309.0,189.0,423848.0,Mumbai,Bs3,True,High,423848.0,Private,True,2
1098.0,Toyota,Fortuner,2023,198518.0,Cng,Manual,3Rd,Excellent,Yes,5.0,2.0,2097.0,148.0,380167.0,Mumbai,Bs4,True,High,380167.0,Dealer,False,2
1099.0,Toyota,Innova,2017,205344.0,Hybrid,Automatic,2Nd,Good,Yes,0.0,5.0,2598.0,121.0,234496.0,Chennai,Bs4,True,High,234496.0,Private,True,8
1100.0,Tata,Nexon,2009,56697.0,Electric,Automatic,1St,Good,Yes,1.0,2.0,1755.0,149.0,148306.0,Bangalore,Bs4,True,Low,148306.0,Dealer,False,16
1101.0,Maruti,Dzire,2019,211553.0,Petrol,Manual,3Rd,Excellent,Yes,0.0,5.0,1371.0,73.0,223699.0,Delhi,Bs4,True,Low,223699.0,Private,True,6
1102.0,Tata,Nexon,2010,173213.0,Petrol,Automatic,1St,Fair,Yes,3.0,5.0,1142.0,180.0,48332.0,Bangalore,Bs6,True,High,48332.0,Private,True,15
1103.0,Maruti,Baleno,2005,191615.0,Hybrid,Automatic,1St,Fair,No,3.0,5.0,2434.0,193.0,59170.0,Bangalore,Bs6,False,Low,59170.0,Dealer,True,20
1104.0,Honda,Wr-V,2021,193316.0,Diesel,Automatic,3Rd,Good,Yes,0.0,2.0,1052.0,73.0,285682.0,Bangalore,Bs6,True,Low,285682.0,Private,False,4
1105.0,Mahindra,Thar,2010,220756.0,Diesel,Automatic,1St,Excellent,Yes,0.0,5.0,3536.0,103.0,45514.0,Delhi,Bs6,True,Medium,45514.0,Private,True,15
1106.0,Tata,Harrier,2021,39436.0,Electric,Automatic,4Th,Good,Yes,0.0,2.0,3211.0,241.0,437706.0,Delhi,Bs6,True,Low,437706.0,Private,True,4
1107.0,Tata,Nexon,2016,111974.0,Petrol,Automatic,2Nd,Excellent,Yes,0.0,5.0,3065.0,345.0,215867.0,Delhi,Bs4,True,High,215867.0,Private,False,9
1108.0,Tata,Harrier,2025,104374.0,Diesel,Automatic,1St,Fair,Yes,4.0,5.0,3420.0,204.0,390489.0,Hyderabad,Bs4,True,Medium,390489.0,Dealer,False,0
1109.0,Tata,Nexon,2013,118766.0,Hybrid,Automatic,2Nd,Excellent,Yes,0.0,5.0,2184.0,112.0,200820.0,Chennai,Bs3,True,Low,200820.0,Private,True,12
1110.0,Tata,Tiago,2022,143317.0,Diesel,Manual,2Nd,Excellent,Yes,0.0,5.0,2855.0,176.0,353092.0,Hyderabad,Bs3,True,Medium,353092.0,Dealer,False,3
1111.0,Hyundai,Verna,2019,157795.0,Hybrid,Manual,4Th,Excellent,Yes,2.0,2.0,2028.0,97.0,339337.0,Delhi,Bs3,True,High,339337.0,Dealer,False,6
1112.0,Toyota,Yaris,2010,215154.0,Diesel,Automatic,1St,Excellent,Yes,0.0,4.0,801.0,234.0,47642.0,Delhi,Bs3,True,Low,47642.0,Private,False,15
1113.0,Maruti,Baleno,2015,204409.0,Petrol,Manual,3Rd,Poor,No,0.0,4.0,2829.0,134.0,62122.0,Bangalore,Bs3,False,High,62122.0,Dealer,False,10
1114.0,Maruti,Swift,2014,71722.0,Petrol,Automatic,4Th,Fair,Yes,0.0,5.0,2783.0,93.0,155921.0,Hyderabad,Bs3,True,High,155921.0,Private,True,11
1115.0,Mahindra,Thar,2017,121038.0,Hybrid,Manual,1St,Excellent,Yes,0.0,4.0,2917.0,113.0,296747.0,Delhi,Bs4,True,High,296747.0,Dealer,False,8
1116.0,Honda,Wr-V,2018,161603.0,Hybrid,Manual,4Th,Good,Yes,1.0,4.0,2875.0,255.0,268046.0,Hyderabad,Bs4,True,High,268046.0,Dealer,False,7
1117.0,Honda,Amaze,2006,29005.0,Petrol,Manual,2Nd,Excellent,Yes,1.0,4.0,2279.0,186.0,129053.0,Chennai,Bs6,True,Low,129053.0,Private,True,19
1118.0,Maruti,Baleno,2006,59524.0,Hybrid,Automatic,2Nd,Good,Yes,0.0,5.0,3452.0,124.0,146564.0,Mumbai,Bs6,True,High,146564.0,Private,False,19
1119.0,Maruti,Baleno,2020,2012.0,Petrol,Manual,3Rd,Fair,Yes,0.0,5.0,1824.0,151.0,322988.0,Mumbai,Bs4,True,Medium,322988.0,Private,False,5
1120.0,Mahindra,Scorpio,2024,114008.0,Electric,Automatic,4Th,Excellent,Yes,2.0,4.0,1462.0,67.0,575249.0,Bangalore,Bs4,True,Medium,575249.0,Private,False,1
1121.0,Honda,Wr-V,2005,149739.0,Electric,Automatic,3Rd,Poor,No,0.0,5.0,3292.0,74.0,51653.0,Chennai,Bs3,False,Low,51653.0,Private,False,20
1122.0,Tata,Nexon,2025,48319.0,Electric,Automatic,3Rd,Excellent,Yes,0.0,4.0,3272.0,371.0,602695.0,Bangalore,Bs3,True,Low,602695.0,Dealer,False,0
1123.0,Hyundai,I20,2010,39886.0,Cng,Manual,4Th,Good,Yes,3.0,5.0,3489.0,302.0,117579.0,Bangalore,Bs4,True,Low,117579.0,Private,True,15
1124.0,Maruti,Swift,2010,73644.0,Petrol,Manual,3Rd,Poor,No,3.0,4.0,2984.0,324.0,60430.0,Chennai,Bs3,False,Low,60430.0,Dealer,True,15
1125.0,Toyota,Innova,2020,186375.0,Electric,Manual,2Nd,Fair,Yes,0.0,5.0,2267.0,287.0,295870.0,Mumbai,Bs4,True,Medium,295870.0,Dealer,False,5
1126.0,Hyundai,Verna,2018,19959.0,Diesel,Manual,2Nd,Excellent,Yes,1.0,2.0,3812.0,305.0,337036.0,Bangalore,Bs3,True,Medium,337036.0,Private,False,7
